SNOMEDID,DMD_description
9342911000001101,Amisulpride 100mg tablets (Alliance Healthcare (Distribution) Ltd)
18162011000001103,Amisulpride 100mg tablets (Almus Pharmaceuticals Ltd)
18162211000001108,Amisulpride 100mg tablets (Almus Pharmaceuticals Ltd)
15365311000001109,Amisulpride 100mg tablets (Arrow Generics Ltd)
15365411000001102,Amisulpride 100mg tablets (Arrow Generics Ltd)
22601511000001105,Amisulpride 100mg tablets (Creo Pharma Ltd)
22601611000001109,Amisulpride 100mg tablets (Creo Pharma Ltd)
19703911000001103,Amisulpride 100mg tablets (DE Pharmaceuticals)
19704011000001100,Amisulpride 100mg tablets (DE Pharmaceuticals)
13107611000001108,Amisulpride 100mg tablets (Dowelhurst Ltd)
13108111000001104,Amisulpride 100mg tablets (Dowelhurst Ltd)
7975411000001104,Amisulpride 100mg tablets (Kent Pharma (UK) Ltd)
7975511000001100,Amisulpride 100mg tablets (Kent Pharma (UK) Ltd)
38782011000001107,Amisulpride 100mg tablets (Medihealth (Northern) Ltd)
38782211000001102,Amisulpride 100mg tablets (Medihealth (Northern) Ltd)
19186811000001106,Amisulpride 100mg tablets (Milpharm Ltd)
19186911000001101,Amisulpride 100mg tablets (Milpharm Ltd)
33551911000001107,Amisulpride 100mg tablets (Mylan)
33552011000001100,Amisulpride 100mg tablets (Mylan)
17776011000001107,Amisulpride 100mg tablets (Phoenix Healthcare Distribution Ltd)
17776311000001105,Amisulpride 100mg tablets (Phoenix Healthcare Distribution Ltd)
28688811000001109,Amisulpride 100mg tablets (Rivopharm (UK) Ltd)
28689011000001108,Amisulpride 100mg tablets (Rivopharm (UK) Ltd)
20279911000001100,Amisulpride 100mg tablets (Sandoz Ltd)
20280011000001104,Amisulpride 100mg tablets (Sandoz Ltd)
15062611000001109,Amisulpride 100mg tablets (Sigma Pharmaceuticals Plc)
15062711000001100,Amisulpride 100mg tablets (Sigma Pharmaceuticals Plc)
15376911000001108,Amisulpride 100mg tablets (Teva UK Ltd)
15377011000001107,Amisulpride 100mg tablets (Teva UK Ltd)
21760411000001108,Amisulpride 100mg tablets (Waymade Healthcare Plc)
21760511000001107,Amisulpride 100mg tablets (Waymade Healthcare Plc)
7835611000001106,Amisulpride 100mg tablets (Zentiva Pharma UK Ltd)
7835811000001105,Amisulpride 100mg tablets (Zentiva Pharma UK Ltd)
3933411000001108,Amisulpride 100mg/ml oral solution sugar free
35901111000001102,Amisulpride 100mg/ml oral solution sugar free
19354211000001103,Amisulpride 100mg/ml oral solution sugar free (A A H Pharmaceuticals Ltd)
19354311000001106,Amisulpride 100mg/ml oral solution sugar free (A A H Pharmaceuticals Ltd)
20966511000001105,Amisulpride 100mg/ml oral solution sugar free (Advanz Pharma)
20966611000001109,Amisulpride 100mg/ml oral solution sugar free (Advanz Pharma)
19469011000001107,Amisulpride 100mg/ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
19469111000001108,Amisulpride 100mg/ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
22589111000001106,Amisulpride 100mg/ml oral solution sugar free (DE Pharmaceuticals)
22589211000001100,Amisulpride 100mg/ml oral solution sugar free (DE Pharmaceuticals)
38783311000001100,Amisulpride 100mg/ml oral solution sugar free (Medihealth (Northern) Ltd)
38783511000001106,Amisulpride 100mg/ml oral solution sugar free (Medihealth (Northern) Ltd)
22201111000001104,Amisulpride 100mg/ml oral solution sugar free (Phoenix Healthcare Distribution Ltd)
22201211000001105,Amisulpride 100mg/ml oral solution sugar free (Phoenix Healthcare Distribution Ltd)
29763211000001105,Amisulpride 100mg/ml oral solution sugar free (Sigma Pharmaceuticals Plc)
29763311000001102,Amisulpride 100mg/ml oral solution sugar free (Sigma Pharmaceuticals Plc)
19380011000001107,Amisulpride 100mg/ml oral solution sugar free (Teva UK Ltd)
19380111000001108,Amisulpride 100mg/ml oral solution sugar free (Teva UK Ltd)
34246211000001102,Amisulpride 100mg/ml oral solution sugar free (Thame Laboratories Ltd)
34246311000001105,Amisulpride 100mg/ml oral solution sugar free (Thame Laboratories Ltd)
21760011000001104,Amisulpride 100mg/ml oral solution sugar free (Waymade Healthcare Plc)
21760111000001103,Amisulpride 100mg/ml oral solution sugar free (Waymade Healthcare Plc)
13462411000001107,Amisulpride 12.5mg/5ml oral solution
13466111000001103,Amisulpride 12.5mg/5ml oral solution
13462511000001106,Amisulpride 12.5mg/5ml oral solution (Special Order)
13462611000001105,Amisulpride 12.5mg/5ml oral solution (Special Order)
13462111000001102,Amisulpride 12.5mg/5ml oral suspension
13466211000001109,Amisulpride 12.5mg/5ml oral suspension
13462211000001108,Amisulpride 12.5mg/5ml oral suspension (Special Order)
13462311000001100,Amisulpride 12.5mg/5ml oral suspension (Special Order)
321638002,Amisulpride 200mg tablets
947811000001108,Amisulpride 200mg tablets
8923211000001105,Amisulpride 200mg tablets (A A H Pharmaceuticals Ltd)
8923311000001102,Amisulpride 200mg tablets (A A H Pharmaceuticals Ltd)
9728711000001103,Amisulpride 200mg tablets (Accord Healthcare Ltd)
9728811000001106,Amisulpride 200mg tablets (Accord Healthcare Ltd)
9343011000001109,Amisulpride 200mg tablets (Alliance Healthcare (Distribution) Ltd)
9343111000001105,Amisulpride 200mg tablets (Alliance Healthcare (Distribution) Ltd)
18162311000001100,Amisulpride 200mg tablets (Almus Pharmaceuticals Ltd)
18162411000001107,Amisulpride 200mg tablets (Almus Pharmaceuticals Ltd)
15365511000001103,Amisulpride 200mg tablets (Arrow Generics Ltd)
15365611000001104,Amisulpride 200mg tablets (Arrow Generics Ltd)
22601711000001100,Amisulpride 200mg tablets (Creo Pharma Ltd)
22601811000001108,Amisulpride 200mg tablets (Creo Pharma Ltd)
19704111000001104,Amisulpride 200mg tablets (DE Pharmaceuticals)
19704211000001105,Amisulpride 200mg tablets (DE Pharmaceuticals)
5447211000001109,Amisulpride 200mg tablets (Dowelhurst Ltd)
5447311000001101,Amisulpride 200mg tablets (Dowelhurst Ltd)
7975611000001101,Amisulpride 200mg tablets (Kent Pharma (UK) Ltd)
7975711000001105,Amisulpride 200mg tablets (Kent Pharma (UK) Ltd)
38782411000001103,Amisulpride 200mg tablets (Medihealth (Northern) Ltd)
38782511000001104,Amisulpride 200mg tablets (Medihealth (Northern) Ltd)
19187011000001102,Amisulpride 200mg tablets (Milpharm Ltd)
19187111000001101,Amisulpride 200mg tablets (Milpharm Ltd)
33552111000001104,Amisulpride 200mg tablets (Mylan)
33552211000001105,Amisulpride 200mg tablets (Mylan)
17777011000001105,Amisulpride 200mg tablets (Phoenix Healthcare Distribution Ltd)
17777211000001100,Amisulpride 200mg tablets (Phoenix Healthcare Distribution Ltd)
28689211000001103,Amisulpride 200mg tablets (Rivopharm (UK) Ltd)
28689411000001104,Amisulpride 200mg tablets (Rivopharm (UK) Ltd)
20280111000001103,Amisulpride 200mg tablets (Sandoz Ltd)
20280211000001109,Amisulpride 200mg tablets (Sandoz Ltd)
15062811000001108,Amisulpride 200mg tablets (Sigma Pharmaceuticals Plc)
15062911000001103,Amisulpride 200mg tablets (Sigma Pharmaceuticals Plc)
15377111000001108,Amisulpride 200mg tablets (Teva UK Ltd)
15377211000001102,Amisulpride 200mg tablets (Teva UK Ltd)
5332111000001109,Amisulpride 200mg tablets (Waymade Healthcare Plc)
5332211000001103,Amisulpride 200mg tablets (Waymade Healthcare Plc)
21760711000001102,Amisulpride 200mg tablets (Waymade Healthcare Plc)
21761311000001106,Amisulpride 200mg tablets (Waymade Healthcare Plc)
7836011000001108,Amisulpride 200mg tablets (Zentiva Pharma UK Ltd)
7836111000001109,Amisulpride 200mg tablets (Zentiva Pharma UK Ltd)
28787511000001102,Amisulpride 200mg/5ml oral solution
28807511000001103,Amisulpride 200mg/5ml oral solution
28787611000001103,Amisulpride 200mg/5ml oral solution (Special Order)
28787711000001107,Amisulpride 200mg/5ml oral solution (Special Order)
8238311000001109,Amisulpride 25mg/5ml oral solution
8277211000001103,Amisulpride 25mg/5ml oral solution
19590711000001107,Amisulpride 25mg/5ml oral solution
8238411000001102,Amisulpride 25mg/5ml oral solution (Special Order)
8238511000001103,Amisulpride 25mg/5ml oral solution (Special Order)
19590811000001104,Amisulpride 25mg/5ml oral solution (Special Order)
8238611000001104,Amisulpride 25mg/5ml oral suspension
8277311000001106,Amisulpride 25mg/5ml oral suspension
19593511000001108,Amisulpride 25mg/5ml oral suspension
19932811000001103,Amisulpride 25mg/5ml oral suspension
8238811000001100,Amisulpride 25mg/5ml oral suspension (Special Order)
8239011000001101,Amisulpride 25mg/5ml oral suspension (Special Order)
19593611000001107,Amisulpride 25mg/5ml oral suspension (Special Order)
19932911000001108,Amisulpride 25mg/5ml oral suspension (Special Order)
134517009,Amisulpride 400mg tablets
1164611000001107,Amisulpride 400mg tablets
5582611000001105,Amisulpride 400mg tablets
8923411000001109,Amisulpride 400mg tablets (A A H Pharmaceuticals Ltd)
8923511000001108,Amisulpride 400mg tablets (A A H Pharmaceuticals Ltd)
9728911000001101,Amisulpride 400mg tablets (Accord Healthcare Ltd)
9729011000001105,Amisulpride 400mg tablets (Accord Healthcare Ltd)
9343211000001104,Amisulpride 400mg tablets (Alliance Healthcare (Distribution) Ltd)
9343311000001107,Amisulpride 400mg tablets (Alliance Healthcare (Distribution) Ltd)
18162511000001106,Amisulpride 400mg tablets (Almus Pharmaceuticals Ltd)
18162611000001105,Amisulpride 400mg tablets (Almus Pharmaceuticals Ltd)
15365711000001108,Amisulpride 400mg tablets (Arrow Generics Ltd)
15365811000001100,Amisulpride 400mg tablets (Arrow Generics Ltd)
22601911000001103,Amisulpride 400mg tablets (Creo Pharma Ltd)
22602011000001105,Amisulpride 400mg tablets (Creo Pharma Ltd)
19704311000001102,Amisulpride 400mg tablets (DE Pharmaceuticals)
19704411000001109,Amisulpride 400mg tablets (DE Pharmaceuticals)
13108411000001109,Amisulpride 400mg tablets (Dowelhurst Ltd)
13108511000001108,Amisulpride 400mg tablets (Dowelhurst Ltd)
7975811000001102,Amisulpride 400mg tablets (Kent Pharma (UK) Ltd)
7976011000001104,Amisulpride 400mg tablets (Kent Pharma (UK) Ltd)
29991311000001105,Amisulpride 400mg tablets (Mawdsley-Brooks & Company Ltd)
29991411000001103,Amisulpride 400mg tablets (Mawdsley-Brooks & Company Ltd)
38782611000001100,Amisulpride 400mg tablets (Medihealth (Northern) Ltd)
38782711000001109,Amisulpride 400mg tablets (Medihealth (Northern) Ltd)
19187211000001107,Amisulpride 400mg tablets (Milpharm Ltd)
19187311000001104,Amisulpride 400mg tablets (Milpharm Ltd)
33552311000001102,Amisulpride 400mg tablets (Mylan)
33552411000001109,Amisulpride 400mg tablets (Mylan)
17777511000001102,Amisulpride 400mg tablets (Phoenix Healthcare Distribution Ltd)
17777811000001104,Amisulpride 400mg tablets (Phoenix Healthcare Distribution Ltd)
28689711000001105,Amisulpride 400mg tablets (Rivopharm (UK) Ltd)
28689911000001107,Amisulpride 400mg tablets (Rivopharm (UK) Ltd)
20280311000001101,Amisulpride 400mg tablets (Sandoz Ltd)
20280411000001108,Amisulpride 400mg tablets (Sandoz Ltd)
15063011000001106,Amisulpride 400mg tablets (Sigma Pharmaceuticals Plc)
15063211000001101,Amisulpride 400mg tablets (Sigma Pharmaceuticals Plc)
15377311000001105,Amisulpride 400mg tablets (Teva UK Ltd)
15377411000001103,Amisulpride 400mg tablets (Teva UK Ltd)
21761511000001100,Amisulpride 400mg tablets (Waymade Healthcare Plc)
21761611000001101,Amisulpride 400mg tablets (Waymade Healthcare Plc)
7836211000001103,Amisulpride 400mg tablets (Zentiva Pharma UK Ltd)
7836311000001106,Amisulpride 400mg tablets (Zentiva Pharma UK Ltd)
321637007,Amisulpride 50mg tablets
1236211000001108,Amisulpride 50mg tablets
5583611000001100,Amisulpride 50mg tablets
8922811000001103,Amisulpride 50mg tablets (A A H Pharmaceuticals Ltd)
8922911000001108,Amisulpride 50mg tablets (A A H Pharmaceuticals Ltd)
9728311000001102,Amisulpride 50mg tablets (Accord Healthcare Ltd)
9728411000001109,Amisulpride 50mg tablets (Accord Healthcare Ltd)
9342611000001107,Amisulpride 50mg tablets (Alliance Healthcare (Distribution) Ltd)
9342711000001103,Amisulpride 50mg tablets (Alliance Healthcare (Distribution) Ltd)
18162711000001101,Amisulpride 50mg tablets (Almus Pharmaceuticals Ltd)
18162911000001104,Amisulpride 50mg tablets (Almus Pharmaceuticals Ltd)
15365111000001107,Amisulpride 50mg tablets (Arrow Generics Ltd)
15365211000001101,Amisulpride 50mg tablets (Arrow Generics Ltd)
22601311000001104,Amisulpride 50mg tablets (Creo Pharma Ltd)
22601411000001106,Amisulpride 50mg tablets (Creo Pharma Ltd)
19704511000001108,Amisulpride 50mg tablets (DE Pharmaceuticals)
19704611000001107,Amisulpride 50mg tablets (DE Pharmaceuticals)
5617011000001105,Amisulpride 50mg tablets (Dowelhurst Ltd)
5617111000001106,Amisulpride 50mg tablets (Dowelhurst Ltd)
13108711000001103,Amisulpride 50mg tablets (Dowelhurst Ltd)
7975111000001109,Amisulpride 50mg tablets (Kent Pharma (UK) Ltd)
7975311000001106,Amisulpride 50mg tablets (Kent Pharma (UK) Ltd)
38782811000001101,Amisulpride 50mg tablets (Medihealth (Northern) Ltd)
38782911000001106,Amisulpride 50mg tablets (Medihealth (Northern) Ltd)
19186611000001107,Amisulpride 50mg tablets (Milpharm Ltd)
19186711000001103,Amisulpride 50mg tablets (Milpharm Ltd)
33552511000001108,Amisulpride 50mg tablets (Mylan)
33552611000001107,Amisulpride 50mg tablets (Mylan)
17775511000001106,Amisulpride 50mg tablets (Phoenix Healthcare Distribution Ltd)
17775711000001101,Amisulpride 50mg tablets (Phoenix Healthcare Distribution Ltd)
28685811000001100,Amisulpride 50mg tablets (Rivopharm (UK) Ltd)
28686211000001107,Amisulpride 50mg tablets (Rivopharm (UK) Ltd)
20280511000001107,Amisulpride 50mg tablets (Sandoz Ltd)
20280611000001106,Amisulpride 50mg tablets (Sandoz Ltd)
15063411000001102,Amisulpride 50mg tablets (Sigma Pharmaceuticals Plc)
15063511000001103,Amisulpride 50mg tablets (Sigma Pharmaceuticals Plc)
15376711000001106,Amisulpride 50mg tablets (Teva UK Ltd)
15376811000001103,Amisulpride 50mg tablets (Teva UK Ltd)
21760211000001109,Amisulpride 50mg tablets (Waymade Healthcare Plc)
21760311000001101,Amisulpride 50mg tablets (Waymade Healthcare Plc)
7835111000001103,Amisulpride 50mg tablets (Zentiva Pharma UK Ltd)
7835211000001109,Amisulpride 50mg tablets (Zentiva Pharma UK Ltd)
8244011000001101,Amisulpride 50mg/5ml oral solution
8277411000001104,Amisulpride 50mg/5ml oral solution
8244311000001103,Amisulpride 50mg/5ml oral solution (Special Order)
8244411000001105,Amisulpride 50mg/5ml oral solution (Special Order)
8245011000001102,Amisulpride 50mg/5ml oral suspension
8277511000001100,Amisulpride 50mg/5ml oral suspension
8245211000001107,Amisulpride 50mg/5ml oral suspension (Special Order)
8245311000001104,Amisulpride 50mg/5ml oral suspension (Special Order)
9483411000001104,Anquil 250microgram tablets (Neon Healthcare Ltd)
9483511000001100,Anquil 250microgram tablets (Neon Healthcare Ltd)
10664511000001104,Aripiprazole 10mg orodispersible tablets sugar free
10675311000001102,Aripiprazole 10mg orodispersible tablets sugar free
28872911000001100,Aripiprazole 10mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)
28873011000001108,Aripiprazole 10mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)
28794711000001101,Aripiprazole 10mg orodispersible tablets sugar free (Accord Healthcare Ltd)
28794811000001109,Aripiprazole 10mg orodispersible tablets sugar free (Accord Healthcare Ltd)
31067211000001109,Aripiprazole 10mg orodispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
31067311000001101,Aripiprazole 10mg orodispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
29751211000001100,Aripiprazole 10mg orodispersible tablets sugar free (Colorama Pharmaceuticals Ltd)
29751311000001108,Aripiprazole 10mg orodispersible tablets sugar free (Colorama Pharmaceuticals Ltd)
37106411000001102,Aripiprazole 10mg orodispersible tablets sugar free (DE Pharmaceuticals)
37106511000001103,Aripiprazole 10mg orodispersible tablets sugar free (DE Pharmaceuticals)
31987911000001109,Aripiprazole 10mg orodispersible tablets sugar free (Ennogen Healthcare Ltd)
31988011000001106,Aripiprazole 10mg orodispersible tablets sugar free (Ennogen Healthcare Ltd)
37667211000001102,Aripiprazole 10mg orodispersible tablets sugar free (Genus Pharmaceuticals Ltd)
37667511000001104,Aripiprazole 10mg orodispersible tablets sugar free (Genus Pharmaceuticals Ltd)
38790611000001102,Aripiprazole 10mg orodispersible tablets sugar free (Medihealth (Northern) Ltd)
38790711000001106,Aripiprazole 10mg orodispersible tablets sugar free (Medihealth (Northern) Ltd)
